GENE,NCBI GeneID
Asxl3,211961
Atad1,67979
Atad2,70472
Atad2b,320817
Atad3a,108888
Atad5,237877
Atat1,73242
Atcay,16467
Ate1,11907
Atf1,11908
Atf2,11909
Atf3,11910
Atf5,107503
Atf6,226641
Atf6b,12915
Atf7,223922
Atf7ip,54343
Atf7ip2,75329
Atg10,66795
Atg101,68118
Atg12,67526
Atg13,51897
Atg14,100504663
Atg16l1,77040
Atg16l2,73683
Atg2a,329015
Atg2b,76559
Atg3,67841
Atg4a,666468
Atg4b,66615
Atg4c,242557
Atg4d,235040
Atg5,11793
Atg7,74244
Atg9a,245860
Atg9b,213948
Atic,108147
Atl1,73991
Atl2,56298
Atl3,109168
Atm,11920
Atmin,234776
Atn1,13498
Atoh8,71093
Atox1,11927
Atp10a,11982
Atp10d,231287
Atp11a,50770
Atp11b,76295
Atp11c,320940
Atp12a,192113
Atp13a1,170759
Atp13a2,74772
Atp13a3,224088
Atp1a1,11928
Atp1a2,98660
Atp1a3,232975
Atp1a4,27222
Atp1b1,11931
Atp1b2,11932
Atp1b3,11933
Atp23,68876
Atp2a1,11937
Atp2a2,11938
Atp2a3,53313
Atp2b1,67972
Atp2b4,381290
Atp2c1,235574
Atp4a,11944
Atp5a1,0
Atp5b,0
Atp5c1,0
Atp5d,0
Atp5e,0
Atp5g2,0
Atp5g3,0
Atp5h,0
Atp5j,0
Atp5j2,0
Atp5k,0
Atp5l,0
Atp5md,0
Atp5mpl,0
Atp5o,0
Atp5pb,11950
Atp6ap1,54411
Atp6ap2,70495
Atp6v0a1,11975
Atp6v0a2,21871
Atp6v0a4,140494
Atp6v0b,114143
Atp6v0d1,11972
Atp6v0e,11974
Atp6v0e2,76252
Atp6v1a,11964
Atp6v1b2,11966
Atp6v1c1,66335
Atp6v1d,73834
Atp6v1e1,11973
Atp6v1f,66144
Atp6v1g1,66290
Atp6v1g2,66237
Atp6v1h,108664
Atp7a,11977
Atp7b,11979
Atp8a1,11980
Atp8a2,50769
Atp8b2,54667
Atp8b3,67331
Atp9a,11981
Atp9b,50771
Atpaf1,230649
Atpaf2,246782
Atpif1,0
Atpsckmt,68073
Atr,245000
Atraid,381629
Atrn,11990
Atrnl1,226255
Atrx,22589
Atxn1,20238
Atxn10,54138
Atxn1l,52335
Atxn2,20239
Atxn2l,233871
Atxn3,110616
Atxn7,246103
Atxn7l1,380753
Atxn7l2,72522
Atxn7l3,217218
Atxn7l3b,382423
Auh,11992
Aunip,69885
Aup1,11993
Aurka,20878
Aurkaip1,66077
Aurkb,20877
Aurkc,20871
Auts2,319974
Aven,74268
Avil,11567
Avl9,78937
Avpi1,69534
Awat2,245532
Axin1,12005
Axin2,12006
Axl,26362
Azi2,27215
Azin1,54375
Azin2,242669
B020011L13Rik,547097
B130034C11Rik,414095
B230206L02Rik,100039440
B230208H11Rik,320273
B230217C12Rik,68127
B230219D22Rik,78521
B230311B06Rik,381914
B230312C02Rik,320485
B230344G16Rik,100038636
B230354K17Rik,105246278
B2m,12010
B330016D10Rik,320456
B3galnt1,26879
B3galnt2,97884
B3galt4,54218
B3galt6,117592
B3gat3,72727
B3glct,381694
B3gnt2,53625
B3gnt4,231727
B3gnt5,108105
B3gnt7,227327
B3gnt8,232984
B3gnt9,97440
B3gntl1,210004
B4galnt1,14421
B4galnt2,14422
B4galnt3,330406
B4galnt4,330671
B4galt1,14595
B4galt2,53418
B4galt3,57370
B4galt4,56375
B4galt5,56336
B4galt6,56386
B4galt7,218271
B4gat1,108902
B630019K06Rik,102941
B930095G15Rik,320268
B9d1,27078
B9d2,232987
BB218582,102640562
BC002059,213811
BC003965,0
BC004004,80748
BC005537,79555
BC005624,227707
BC006965,217294
BC016548,211039
BC024063,666584
BC024978,0
BC028528,229600
BC029722,0
BC031181,407819
BC031361,414072
BC034090,207792
BC037704,100502982
BC039771,408057
BC048403,0
BC048507,408058
BC048559,100196896
BC051142,0
BC051226,407803
BC052040,0
BC052688,432812
BC055324,0
BC064078,408064
BC065397,436230
BC106179,320099
BC147527,0
Baalc,118452
Babam1,68251
Babam2,107976
Bace1,23821
Bace2,56175
Bach1,12013
Bach2,12014
Bad,12015
Bag1,12017
Bag2,213539
Bag3,29810
Bag4,67384
Bag5,70369
Bag6,224727
Bahcc1,268515
Bahd1,228536
Baiap2,108100
Baiap2l1,66898
Baiap2l2,207495
Baiap3,545192
Bak1,12018
Bambi,68010
Bambi-ps1,81913
Banf1,23825
Banp,53325
Bap1,104416
Bard1,12021
Barx1,12022
Basp1,70350
Batf,53314
Batf3,381319
Bax,12028
Baz1a,217578
Baz1b,22385
Baz2a,116848
Baz2b,407823
Bbc3,170770
Bbip1,100503572
Bbof1,72873
Bbs1,52028
Bbs10,71769
Bbs12,241950
Bbs2,67378
Bbs4,102774
Bbs5,72569
Bbs7,71492
Bbs9,319845
Bbx,70508
Bc1,100568459
Bcam,57278
Bcap29,12033
Bcap31,27061
Bcar1,12927
Bcar3,29815
Bcas1,76960
Bcas2,68183
Bcas3,192197
Bcat1,12035
Bcat2,12036
Bccip,66165
Bcdin3d,75284
Bche,12038
Bckdha,12039
Bckdhb,12040
Bckdk,12041
Bcl10,12042
Bcl11a,14025
Bcl2,12043
Bcl2l1,12048
Bcl2l11,12125
Bcl2l12,75736
Bcl2l13,94044
Bcl2l14,66813
Bcl2l2,12050
Bcl3,12051
Bcl6,12053
Bcl6b,12029
Bcl7a,77045
Bcl7b,12054
Bcl7c,12055
Bcl9,77578
Bcl9l,80288
Bclaf1,72567
Bclaf3,382252
Bco2,170752
Bcor,71458
Bcorl1,320376
Bcr,110279
Bcs1l,66821
Bdh1,71911
Bdh2,69772
Bdkrb2,12062
Bdp1,544971
Bean1,65115
Becn1,56208
Begain,380785
Bend3,331623
Bend4,666938
Bend5,67621
Bend6,320705
Bend7,209645
Bet1,12068
Bet1l,54399
Bex1,19716
Bex2,12069
Bex3,12070
Bex4,406217
Bfar,67118
Bglap3,12095
Bgn,12111
Bhlha15,17341
Bhlhb9,70237
Bhlhe22,59058
Bhlhe40,20893
Bhlhe41,79362
Bhmg1,0
Bicc1,83675
Bicd1,12121
Bicd2,76895
Bicdl1,75665
Bicdl2,212733
Bicra,243842
Bicral,210982
Bid,12122
Bik,12124
Bin1,30948
Bin2,668218
Bin3,57784
Birc2,11797
Birc3,11796
Birc5,11799
Birc6,12211
Birc7,329581
Bivm,246229
Blm,12144
Blmh,104184
Blnk,17060
Bloc1s1,14533
Bloc1s3,232946
Bloc1s4,117197
Bloc1s6,18457
Blvra,109778
Blvrb,233016
Blzf1,66352
Bmerb1,67254
Bmf,171543
Bmi1,12151
Bmp1,12153
Bmp10,12154
Bmp2,12156
Bmp2k,140780
Bmp4,12159
Bmp5,12160
Bmp6,12161
Bmp7,12162
Bmp8a,12163
Bmp8b,12164
Bmper,73230
Bmpr1a,12166
Bmpr2,12168
Bms1,213895
Bmt2,0
Bmyc,107771
Bnc1,12173
Bnc2,242509
Bnip1,224630
Bnip2,12175
Bnip3,12176
Bnip3l,12177
Bnip5,207819
Bnipl,171388
Boc,117606
Bod1,69556
Bod1l,665775
Bok,51800
Bola2,66162
Bola3,78653
Bop1,12181
Bora,77744
Borcs5,67774
Borcs6,71923
Borcs7,66439
Borcs8,72368
Bpgm,12183
Bphl,68021
Bpifc,270757
Bpnt1,23827
Bpnt2,242291
Bptf,207165
Braf,109880
Brap,72399
Brat1,231841
Brca1,12189
Brca2,12190
Brcc3,210766
Brd1,223770
Brd2,14312
Brd3,67382
Brd3os,100504116
Brd4,57261
Brd7,26992
Brd8,78656
Brd9,105246
Brf1,72308
Brf2,66653
Bri3,55950
Bri3bp,76809
Brinp1,56710
Brip1,237911
Brip1os,74038
Brix1,67832
Brk1,101314
Brms1,107392
Brms1l,52592
Brpf1,78783
Brpf3,268936
Brsk1,381979
Brwd1,93871
Brwd3,382236
Bscl2,14705
Bsdc1,100383
Bsg,12215
Bspry,192120
Bst2,69550
Btaf1,107182
Btbd1,83962
Btbd10,68815
Btbd11,0
Btbd17,72014
Btbd18,100270744
Btbd19,78611
Btbd2,208198
Btbd3,228662
Btbd6,399566
Btbd7,238386
Btbd8,100503185
Btbd9,224671
Btd,26363
Btf3,218490
Btf3l4,70533
Btg1,12226
Btg2,12227
Btg3,12228
Btn2a2,238555
Btrc,12234
Bub1,12235
Bub1b,12236
Bub3,12237
Bud13,215051
Bud23,66138
Bud31,231889
Bves,0
Bvht,545261
Bysl,53414
Bzw1,66882
Bzw2,66912
C030006K11Rik,223665
C030034I22Rik,77533
C030037D09Rik,193280
C130023O10Rik,320230
C130036L24Rik,319336
C130046K22Rik,399609
C130073F10Rik,242574
C130074G19Rik,226777
C130080G10Rik,0
C130083M11Rik,414111
C1d,57316
C1galt1,94192
C1galt1c1,59048
C1qbp,12261
C1qc,12262
C1ql1,23829
C1ql4,239659
C1qtnf1,56745
C1qtnf12,67389
C1qtnf4,67445
C1qtnf6,72709
C1qtnf9,239126
C1rl,232371
C1s1,50908
C2,12263
C230029F24Rik,442837
C230035I16Rik,320842
C230037L18Rik,100532730
C230072F16Rik,320784
C2cd2,207781
C2cd3,277939
C2cd4a,244911
C2cd4b,75697
C2cd4c,237397
C2cd5,74741
C3,12266
C330004P14Rik,77538
C330007P06Rik,0
C330018D20Rik,77422
C330020E22Rik,320896
C330024D21Rik,320479
C430049B03Rik,0
C730036E19Rik,402734
C77080,0
C87436,232196
C8g,69379
C920021L13Rik,100042889
C9orf72,73205
Caap1,67770
Cab39,12283
Cab39l,69008
Cabcoco1,73287
Cabin1,104248
Cables1,63955
Cables2,252966
Cabp1,29867
Cabp4,73660
Cabp7,192650
Cabyr,71132
Cacfd1,381356
Cachd1,320508
Cacna1a,12286
Cacna1b,12287
Cacna1c,12288
Cacna1d,12289
Cacna1e,12290
Cacna1g,12291
Cacna1h,58226
Cacna1s,12292
Cacna2d1,12293
Cacna2d2,56808
Cacna2d3,12294
Cacnb1,12295
Cacnb2,12296
Cacnb3,12297
Cacng3,54376
Cacng4,54377
Cacng6,54378
Cacng7,81904
Cacng8,81905
Cactin,70312
Cacul1,78832
Cacybp,12301
Cad,69719
Cadm1,54725
Cadm3,94332
Cadm4,260299
Cadps,27062
Cadps2,320405
Cage1,71213
Cahm,100526796
Calb2,12308
Calca,12310
Calcoco1,67488
Calcoco2,76815
Calcr,12311
Calcrl,54598
Cald1,109624
Calhm2,72691
Calhm5,103511
Calhm6,215900
Calm1,12313
Calm2,12314
Calm3,12315
Calr,12317
Calr3,73316
Calu,12321
Caly,68566
Camk1,52163
Camk1d,227541
Camk1g,215303
Camk2a,12322
Camk2b,12323
Camk2d,108058
Camk2g,12325
Camk2n1,66259
Camk2n2,73047
Camk4,12326
Camkk1,55984
Camkk2,207565
Camkmt,73582
Camkv,235604
Caml,12328
Camsap1,227634
Camsap2,67886
Camsap3,69697
Camta1,100072
Camta2,216874
Cand1,71902
Cand2,67088
Cant1,76025
Canx,12330
Cap1,12331
Cap2,67252
Capg,12332
Capn1,12333
Capn10,23830
Capn12,60594
Capn15,50817
Capn2,12334
Capn3,12335
Capn5,12337
Capn6,12338
Capn7,12339
Capns1,12336
Caprin1,53872
Caprin2,232560
Caps2,353025
Capza1,12340
Capza2,12343
Capzb,12345
Car11,12348
Car12,76459
Car13,71934
Car14,23831
Car15,80733
Car2,12349
Car3,12350
Car4,12351
Car5a,12352
Car5b,56078
Car7,12354
Car8,12319
Car9,230099
Card10,105844
Card19,68480
Card6,239319
Card9,332579
Carf,241066
Carhsp1,52502
Carm1,59035
Carmil1,68732
Carmil2,234695
Carmil3,268747
Carmn,328968
Carnmt1,67383
Carns1,107239
Cars,0
Cars2,71941
Casc3,192160
Casd1,213819
Cask,12361
Caskin1,268932
Caskin2,140721
Casp2,12366
Casp3,12367
Casp6,12368
Casp7,12369
Casp8,12370
Casp8ap2,26885
Casp9,12371
Casq1,12372
Casq2,12373
Cass4,320664
Cast,12380
Castor1,71962
Castor2,80909
Casz1,69743
Cat,12359
Catip,241112
Catsper2,212670
Catsperd,106757
Catsperg1,320225
Catsperg2,76718
Catsperz,67077
Cav1,12389
Cav2,12390
Cav3,12391
Cavin1,19285
Cavin2,20324
Cavin3,109042
Cavin4,68016
Cbarp,100503659
Cbfa2t2,12396
Cbfa2t3,12398
Cbfb,12400
Cblb,208650
Cblc,80794
Cbll1,104836
Cbln1,12404
Cbln3,56410
Cbr2,12409
Cbr3,109857
Cbr4,234309
Cbs,12411
Cbwd1,0
Cbx1,12412
Cbx2,12416
Cbx3,12417
Cbx4,12418
Cbx5,12419
Cbx6,494448
Cbx7,52609
Cbx8,30951
Cby1,73739
Cc2d1a,212139
Cc2d1b,319965
Cc2d2a,231214
Ccar1,67500
Ccar2,219158
Ccbe1,320924
Ccdc102a,234582
Ccdc103,73293
Ccdc106,232821
Ccdc107,622404
Ccdc112,240261
Ccdc113,244608
Ccdc114,0
Ccdc115,69668
Ccdc116,76872
Ccdc117,104479
Ccdc12,72654
Ccdc120,54648
Ccdc122,108811
Ccdc124,234388
Ccdc125,76041
Ccdc126,57895
Ccdc127,67433
Ccdc130,0
Ccdc134,76457
Ccdc136,232664
Ccdc137,67291
Ccdc138,76138
Ccdc14,239839
Ccdc141,545428
Ccdc142,243510
Ccdc149,100503884
Ccdc151,0
Ccdc157,216516
Ccdc158,320696
Ccdc160,434778
Ccdc163,68394
Ccdc166,223648
Ccdc167,68597
Ccdc17,622665
Ccdc170,100504234
Ccdc171,320226
Ccdc173,0
Ccdc174,232236
Ccdc18,73254
Ccdc181,74895
Ccdc184,239650
Ccdc186,213993
Ccdc189,0
Ccdc191,212153
Ccdc194,619297
Ccdc22,54638
Ccdc24,381546
Ccdc25,67179
Ccdc28a,215814
Ccdc28b,66264
Ccdc3,74186
Ccdc30,73332
Ccdc32,269336
Ccdc39,51938
Ccdc40,207607
Ccdc42,276920
Ccdc43,52715
Ccdc47,67163
Ccdc50,67501
Ccdc57,71276
Ccdc58,0
Ccdc59,52713
Ccdc6,76551
Ccdc60,269693
Ccdc61,232933
Ccdc62,208908
Ccdc65,105833
Ccdc66,320234
Ccdc68,381175
Ccdc69,52570
Ccdc71,72454
Ccdc71l,72123
Ccdc73,211936
Ccdc74a,72315
Ccdc77,67200
Ccdc78,381077
Ccdc8,434130
Ccdc80,67896
Ccdc82,66396
Ccdc84,0
Ccdc85a,216613
Ccdc85b,240514
Ccdc85c,668158
Ccdc86,108673
Ccdc88a,108686
Ccdc88b,78317
Ccdc88c,68339
Ccdc89,70054
Ccdc9,243846
Ccdc90b,66365
Ccdc91,67015
Ccdc92,215707
Ccdc92b,432582
Ccdc93,70829
Ccdc96,66717
Ccdc97,52132
Ccdc9b,214239
Cchcr1,240084
Cck,12424
Ccl17,20295
Ccl21b,100042493
Ccl25,20300
Ccl27a,20301
Ccl3,20302
Ccl9,20308
Ccm2,216527
Ccm2l,228788
Ccn1,16007
Ccn2,14219
Ccn3,18133
Ccn4,22402
Ccn6,327743
Ccna1,12427
Ccna2,12428
Ccnb1,268697
Ccnb1ip1,239083
Ccnb2,12442
Ccnc,51813
Ccnd1,12443
Ccnd2,12444
Ccnd3,12445
Ccndbp1,17151
Ccne1,12447
Ccne2,12448
Ccnf,12449
Ccng1,12450
Ccng2,12452
Ccnh,66671
Ccni,12453
Ccnj,240665
Ccnjl,380694
Ccnk,12454
Ccnl1,56706
Ccnl2,56036
Ccno,218630
Ccnq,69109
Ccnt1,12455
Ccnt2,72949
Ccny,67974
Ccnyl1,227210
Ccp110,101565
Ccr4,12773
Ccr7,12775
Ccrl2,54199
Ccs,12460
Ccsap,73420
Ccser2,72972
Cct2,12461
Cct3,12462
Cct4,12464
Cct5,12465
Cct6a,12466
Cct7,12468
Cct8,12469
Ccz1,231874
Cd101,630146
Cd109,235505
Cd151,12476
Cd160,54215
Cd164,53599
Cd164l2,69655
Cd1d1,12479
Cd1d2,12480
Cd2,12481
Cd200,17470
Cd209c,170776
Cd248,70445
Cd24a,12484
Cd27,21940
Cd274,60533
Cd276,102657
Cd2ap,12488
Cd2bp2,70233
Cd300a,217303
Cd300lg,52685
Cd302,66205
Cd320,54219
Cd34,12490
Cd36,12491
Cd37,12493
Cd38,12494
Cd3d,12500
Cd3e,12501
Cd3eap,0
Cd40,21939
Cd44,12505
Cd47,16423
Cd55,13136
Cd55b,13137
Cd55os,102640368
Cd59a,12509
Cd6,12511
Cd63,12512
Cd68,12514
Cd72,12517
Cd74,16149
Cd79a,12518
Cd79b,15985
Cd80,12519
Cd81,12520
Cd82,12521
Cd83,12522
Cd84,12523
Cd8a,12525
Cd9,12527
Cd93,17064
Cd99l2,171486
Cda,72269
Cdadc1,71891
Cdan1,68968
Cdc123,98828
Cdc14a,229776
Cdc14b,218294
Cdc16,69957
Cdc20,107995
Cdc23,52563
Cdc25a,12530
Cdc25b,12531
Cdc25c,12532
Cdc26,66440
Cdc27,217232
Cdc34,216150
Cdc37,12539
Cdc37l1,67072
Cdc40,71713
Cdc42,12540
Cdc42bpa,226751
Cdc42bpb,217866
Cdc42bpg,240505
Cdc42ep1,104445
Cdc42ep2,104252
Cdc42ep3,260409
Cdc42ep4,56699
Cdc42ep5,58804
Cdc42se1,57912
Cdc42se2,72729
Cdc45,12544
Cdc5l,71702
Cdc6,23834
Cdc7,12545
Cdc73,214498
Cdca2,108912
Cdca3,14793
Cdca5,67849
Cdca7,66953
Cdca7l,217946
Cdca8,52276
Cdcp1,109332
Cdh1,12550
Cdh10,320873
Cdh11,12552
Cdh13,12554
Cdh16,12556
Cdh2,12558
Cdh20,23836
Cdh24,239096
Cdh3,12560
Cdh4,12561
Cdh5,12562
Cdh6,12563
Cdhr1,170677
Cdhr4,69398
Cdip1,66626
Cdipt,52858
Cdk1,12534
Cdk10,234854
Cdk11b,12537
Cdk12,69131
Cdk13,69562
Cdk14,18647
Cdk16,18555
Cdk17,237459
Cdk18,18557
Cdk19,78334
Cdk2,12566
Cdk20,105278
Cdk2ap1,13445
Cdk2ap2,52004
Cdk3,69681
Cdk4,12567
Cdk5,12568
Cdk5r1,12569
Cdk5r2,12570
Cdk5rap1,66971
Cdk5rap2,214444
Cdk5rap3,80280
Cdk6,12571
Cdk7,12572
Cdk8,264064
Cdk9,107951
Cdkal1,68916
Cdkl1,71091
Cdkl2,53886
Cdkl3,213084
Cdkl5,382253
Cdkn1a,12575
Cdkn1b,12576
Cdkn1c,12577
Cdkn2a,12578
Cdkn2aip,70925
Cdkn2aipnl,52626
Cdkn2b,12579
Cdkn2c,12580
Cdkn2d,12581
Cdkn3,72391
Cdnf,227526
Cdo1,12583
Cdon,57810
Cdpf1,72355
Cdr2,12585
Cdr2l,237988
Cds1,74596
Cds2,110911
Cdsn,386463
Cdt1,67177
Cdx1,12590
Cdx2,12591
Cdyl,12593
Cdyl2,75796
Ceacam1,26365
Ceacam10,26366
Ceacam16,330483
Ceacam2,26367
Ceacam20,71601
Cebpa,12606
Cebpb,12608
Cebpd,12609
Cebpg,12611
Cebpz,12607
Cebpzos,68554
Cecr2,330409
Cela1,109901
Cela2a,13706
Celf1,13046
Celf2,14007
Celf3,78784
Celf4,108013
Celf5,319586
Celsr1,12614
Celsr2,53883
Celsr3,107934
Cemip,80982
Cemip2,83921
Cend1,57754
Cenpa,12615
Cenpb,12616
Cenpc1,12617
Cenpe,229841
Cenpf,108000
Cenph,26886
Cenpi,102920
Cenpj,0
Cenpk,60411
Cenpl,70454
Cenpm,66570
Cenpn,72155
Cenpp,66336
Cenpq,83815
Cenps,69928
Cenpt,320394
Cenpu,71876
Cenpv,73139
Cenpw,66311
Cenpx,20892
Cep104,230967
Cep112,76380
Cep120,225523
Cep126,234915
Cep128,75216
Cep131,12009
Cep135,381644
Cep162,382090
Cep164,214552
Cep170,545389
Cep170b,217882
Cep19,66994
Cep192,70799
Cep250,16328
Cep290,216274
Cep295,319675
Cep350,74081
Cep41,83922
Cep43,75296
Cep44,382010
Cep55,74107
Cep57,74360
Cep57l1,103268
Cep63,28135
Cep68,216543
Cep70,68121
Cep72,74470
Cep76,225659
Cep78,208518
Cep83,77048
Cep85,70012
Cep85l,100038725
Cep89,72140
Cep95,320162
Cep97,74201
Cept1,99712
Cer1,12622
Cercam,99151
Cerk,223753
Cerox1,72834
Cers2,76893
Cers4,67260
Cers5,71949
Cers6,241447
Cert1,68018
Ces2b,234669
Cetn2,26370
Cetn3,12626
Cetn4,207175
Cfap126,75472
Cfap157,227736
Cfap161,75556
Cfap20,14894
Cfap20dc,74430
Cfap298,68001
Cfap299,75784
Cfap36,216618
Cfap45,71870
Cfap52,71860
Cfap69,207686
Cfap74,544678
Cfap77,329375
Cfap97,66756
Cfb,14962
Cfc1,12627
Cfdp1,23837
Cfh,12628
Cfhr1,50702
Cfl1,12631
Cfl2,12632
Cflar,12633
Cfp,18636
Cgas,214763
Cggbp1,106143
Cgn,70737
Cgnl1,68178
Cgref1,68567
Cgrrf1,68755
Ch25h,12642
Chac1,69065
Chac2,68044
Chadl,214685
Chaf1a,27221
Chaf1b,110749
Champ1,101994
Chaserr,69170
Chchd1,66121
Chchd10,103172
Chchd2,14004
Chchd3,66075
Chchd4,72170
Chchd5,66170
Chchd6,66098
Chchd7,66433
Chd1,12648
Chd1l,68058
Chd2,244059
Chd3,216848
Chd4,107932
Chd5,269610
Chd6,71389
Chd7,320790
Chd8,67772
Chd9,109151
Chek1,12649
Chek2,50883
Cherp,27967
Chfr,231600
Chga,12652
Chia1,81600
Chic1,12212
Chic2,74277
Chid1,68038
Chil1,0
Chil5,229687
Chka,12660
Chkb,12651
Chm,12662
Chml,12663
Chmp1a,234852
Chmp1b,67064
Chmp2a,68953
Chmp2b,68942
Chmp3,66700
Chmp4b,75608
Chmp4c,66371
Chmp5,76959
Chmp6,208092
Chmp7,105513
Chn1,108699
Chn2,69993
Chordc1,66917
Chp1,56398
Chpf,74241
Chpf2,100910
Chpt1,212862
Chrac1,93696
Chrd,12667
Chrm2,243764
Chrm4,12672
Chrna3,110834
Chrna4,11438
Chrna7,11441
Chrna9,231252
Chrnb1,11443
Chrnb4,108015
Chrnd,11447
Chrng,11449
Chst1,76969
Chst10,98388
Chst11,58250
Chst12,59031
Chst14,72136
Chst15,77590
Chst2,54371
Chst3,53374
Chst5,56773
Chst7,60322
Chst8,68947
Chsy1,269941
Chsy3,78923
Chtf18,214901
Chtop,66511
Chuk,12675
Churc1,211151
Ciao1,26371
Ciao2a,68250
Ciao2b,68523
Ciao3,67563
Ciapin1,109006
Ciart,229599
Cib1,23991
Cib2,56506
Cibar1,68099
Cic,71722
Cidea,12683
Cideb,12684
Cilk1,56542
Cilp2,68709
Cinp,67236
Cip2a,224171
Cipc,217732
Cir1,66935
Cirbp,12696
Cisd1,52637
Cisd2,67006
Cisd3,217149
Cish,12700
Cit,12704
Cited1,12705
Cited2,17684
Cited4,56222
Ciz1,68379
Ckap2,80986
Ckap2l,70466
Ckap4,216197
Ckap5,75786
Ckb,12709
Cklf,75458
Ckmt1,12716
Cks1b,54124
Cks2,66197
Clasp1,76707
Clasp2,76499
Clasrp,53609
Clca3a1,12722
Clca3b,229927
Clca4a,99663
Clcc1,229725
Clcf1,56708
Clcn1,12723
Clcn2,12724
Clcn3,12725
Clcn5,12728
Clcn6,26372
Clcn7,26373
Clcnkb,56365
Cldn11,18417
Cldn12,64945
Cldn20,621628
Cldn3,12739
Cldn4,12740
Cldn5,12741
Cldn6,54419
Cldn7,53624
Cldn9,56863
Cldnd1,224250
Clec11a,20256
Clec14a,66864
Clec16a,74374
Clec1b,56760
Clec2l,665180
Clgn,12745
Clic1,114584
Clic3,69454
Clic4,29876
Clic5,224796
Clic6,209195
Clint1,216705
Clip1,56430
Clip2,269713
Clip3,76686
Clip4,78785
Clk1,12747
Clk2,12748
Clk3,102414
Clk4,12750
Clmn,94040
Clmp,71566
Cln3,12752
Cln5,211286
Cln8,26889
Clnk,27278
Clns1a,12729
Clock,12753
Clp1,98985
Clpb,20480
Clpp,53895
Clps,109791
Clptm1,56457
Clptm1l,218335
Clspn,269582
Clstn1,65945
Clstn2,64085
Clstn3,232370
Clta,12757
Cltb,74325
Cltc,67300
Clu,12759
Cluap1,76779
Cluh,74148
Clvs2,215890
Clybl,69634
Cmah,12763
Cmas,12764
Cmbl,69574
Cmc2,66531
Cmc4,105886298
Cmip,74440
Cmklr1,14747
Cmpk1,66588
Cmss1,66497
Cmtm3,68119
Cmtm4,97487
Cmtm5,67272
Cmtm6,67213
Cmtm7,102545
Cmtm8,70031
Cmtr1,74157
Cmtr2,234728
Cnbd2,70873
Cnbp,12785
Cndp2,66054
Cnep1r1,382030
Cnga3,12790
Cnih1,12793
Cnih2,12794
Cnih4,98417
Cnksr1,194231
Cnksr2,245684
Cnksr3,215748
Cnmd,16840
Cnn1,12797
Cnn2,12798
Cnn3,71994
Cnnm1,83674
Cnnm2,94219
Cnnm3,94218
Cnnm4,94220
Cnot1,234594
Cnot10,78893
Cnot11,52846
Cnot2,72068
Cnot3,232791
Cnot4,53621
Cnot6,104625
Cnot6l,231464
Cnot7,18983
Cnot8,69125
Cnot9,58184
Cnp,12799
Cnppd1,69171
Cnpy1,269637
Cnpy2,56530
Cnpy3,72029
Cnpy4,66455
Cnr1,12801
Cnr2,12802
Cnrip1,380686
Cnst,226744
Cntd1,68107
Cntfr,12804
Cntln,338349
Cntn2,21367
Cntnap1,53321
Cntnap2,66797
Cntnap5a,636808
Cntnap5b,241175
Cntnap5c,620292
Cntrl,26920
Cntrob,216846
Coa3,52469
Coa4,68185
Coa5,76178
Coa6,67892
Coa7,69893
Coa8,68020
Coasy,71743
Cobl,12808
Cobll1,319876
Coch,12810
Cog1,16834
Cog2,76332
Cog3,338337
Cog4,102339
Cog5,238123
Cog6,67542
Cog7,233824
Cog8,97484
Col11a1,12814
Col11a2,12815
Col12a1,12816
Col13a1,12817
Col14a1,12818
Col15a1,12819
Col16a1,107581
Col18a1,12822
Col1a1,12842
Col1a2,12843
Col20a1,73368
Col22a1,69700
Col23a1,237759
Col24a1,71355
Col26a1,140709
Col27a1,373864
Col2a1,12824
Col3a1,12825
Col4a1,12826
Col4a2,12827
Col4a5,12830
Col4a6,94216
Col5a1,12831
Col5a2,12832
Col6a1,12833
Col6a2,12834
Col6a3,12835
Col6a4,68553
Col6a5,665033
Col7a1,12836
Col8a1,12837
Col9a1,12839
Col9a2,12840
Col9a3,12841
Colca2,0
Colec11,71693
Colec12,140792
Colgalt1,234407
Colgalt2,269132
Colq,382864
Commd1,17846
Commd10,69456
Commd2,52245
Commd3,12238
Commd4,66199
Commd5,66398
Commd6,66200
Commd7,99311
Commd8,27784
Commd9,76501
Comp,12845
Comt,12846
Comtd1,69156
Cop1,26374
Copa,12847
Copb1,70349
Copb2,50797
Cope,59042
Copg1,54161
Copg2,54160
Coprs,66423
Cops2,12848
Cops3,26572
Cops4,26891
Cops5,26754
Cops6,26893
Cops7a,26894
Cops7b,26895
Cops8,108679
Cops9,66915
Copz2,56358
Coq10a,210582
Coq10b,67876
Coq2,71883
Coq3,230027
Coq4,227683
Coq5,52064
Coq6,217707
Coq7,12850
Coq8a,67426
Coq8b,76889
Coq9,67914
Corin,53419
Coro1a,12721
Coro1b,23789
Coro1c,23790
Coro2a,107684
Coro2b,235431
Coro6,216961
Coro7,78885
Cort,12854
Cotl1,72042
Cox10,70383
Cox11,69802
Cox14,66379
Cox15,226139
Cox16,66272
Cox17,12856
Cox18,231430
Cox19,68033
Cox20,66359
Cox4i1,12857
Cox4i2,84682
Cox5a,12858
Cox5b,12859
Cox6a1,12861
Cox6a2,12862
Cox6b1,110323
Cox6b2,333182
Cox6c,12864
Cox7a1,12865
Cox7a2,12866
Cox7a2l,20463
Cox7b,66142
Cox7b2,78174
Cox7c,12867
